,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
966,78.0,200,81.0,31.5,5,12,11,9,6,6,10,12,6,9,10,7,10,8,12,8.809,3.8367560954295206,8.565411168399896,0.519,1.2234553875731888,3.305776457222757,0.37,2.612077252468758,5.257187800401993,0.497,1.8841212968627112,2.4469107751463777,0.77,1.585598182294853,5.587279398916652,7.172877581211505,0.4954994319671416,1.4885549536956144,0.5308404682858642,1.1879751813335666,2.4120216669578896,2.106,12.657,3.2384864109062312,0.0660665909289522,1.8841212968627112,0.16516647732238052,0.23245652363890593,0.711,1.4546884558245219,2.9754435025779955,0.489,0.9909988639342832,2.0492877741850917,0.484,45.772,45.784,9.122138738423903,4.495020094356107,8.29896907216495,0.55,0.1320985497116897,0.5283941988467588,0.25,4.3629215446444185,7.770574873318191,0.561,0.365717281146252,0.3962956491350691,0.923,3.5691071116547266,6.411672199895161,0.557,0.43054342128254414,0.9589376201293031,0.449,0.1,-0.3,-0.2,4.0,4.2,8.2,0.559,0.386,0.286,6.2,22.5,14.3,2.9,2.7,1.7,11.0,17.6
967,79.0,240,87.0,27.0,10,14,6,10,13,6,5,17,10,10,8,5,6,11,12,18.126,6.573708920187794,12.183098591549296,0.558,0.44600938967136144,0.9154929577464789,0.487,6.126760563380282,11.267605633802818,0.544,3.427230046948357,4.343661971830986,0.789,2.722065727699531,8.146307937306178,10.86837366500571,0.8441314553990611,1.3142234515128657,1.1499455200737576,1.2215962441314554,2.418171150783673,7.5,5.352,10.23474178403756,0.09295774647887325,3.3558685446009386,0.0215962441314554,0.11737089201877936,0.184,5.093896713615023,8.59154929577465,0.593,1.0112676056338028,2.55774647887324,0.395,59.64,59.655,9.505590478585198,4.6232503562149025,9.621054396110972,0.494,0.25721230408180373,0.9621993127147767,0.267,4.365099321096305,8.65979381443299,0.504,0.39989942167462916,0.5641773531137373,0.709,3.5193026569440953,7.228228983320761,0.487,0.44589724247757945,0.8683262090352863,0.514,3.3,1.9,5.2,5.4,5.0,10.4,0.604,0.075,0.357,10.5,31.3,21.0,5.5,2.3,3.7,8.0,24.3
968,78.5,205,84.0,32.5,9,8,7,6,6,7,10,15,11,10,9,9,8,7,12,6.584,2.641681109185442,5.306614673599075,0.514,0.16681109185441942,0.5883882149046794,0.284,2.470826112073946,4.716204506065858,0.524,1.2091276718659736,2.303004043905257,0.525,1.515453495089544,4.825765269113594,6.341218764203139,1.2920277296360487,0.48034237632380683,0.47932685332946473,1.825823223570191,2.9622805744958653,-11.36,7.29,4.379549393414211,0.0,2.2180820335066436,0.0,0.027296360485268633,0.0,2.1917966493356444,3.957972270363952,0.554,0.28105141536684003,0.7289139225880994,0.386,55.392,55.144,10.66096039460322,5.191353547076746,8.827941389815756,0.604,0.2802843464384159,0.7047729580734078,0.398,4.909038154649645,8.12418395473669,0.604,0.6489191933845933,0.8449151312926158,0.768,3.837661395618744,6.599883940229218,0.581,0.42347308864065,0.6773538372261716,0.625,-1.5,-2.0,-3.5,-2.2,-6.6,-8.7,0.527,0.111,0.434,5.6,18.5,11.9,8.2,0.9,1.5,22.4,13.0
969,76.0,200,78.0,27.5,5,7,11,9,7,9,9,12,6,7,6,10,8,12,11,2.658,1.487712763205546,3.163743597702934,0.482,0.07532722851673651,0.38098194422887893,0.198,1.4123855346888097,2.7827616534740547,0.508,0.7981789021677274,1.180609446945005,0.676,1.1443944332350355,4.017871986699918,5.162266419934952,0.9908427751047649,1.0328345802161263,0.11492103075644222,1.7528066635625226,2.5646300914380715,-8.211,5.588,2.210564436856537,0.0,1.8281338920792591,0.07677582906513529,0.07677582906513529,1.0,1.029954989911532,2.174349423146567,0.474,0.30275751461534484,0.5316364012623519,0.569,38.658,38.496,10.296342477140483,5.015793848711555,7.773898586866168,0.662,0.266209476309227,0.5760598503740648,0.462,4.7466749792186205,7.196384039900249,0.66,0.6487946799667499,0.6880714879467996,0.943,3.792394014962594,6.048628428927681,0.627,0.3054862842892768,0.4596841230257689,0.665,-2.7,-2.9,-5.6,-0.4,-5.3,-5.7,0.523,0.12,0.373,4.4,16.3,10.2,5.3,1.8,0.4,32.2,8.8
970,74.0,185,75.0,34.0,7,8,11,6,7,8,6,7,11,5,8,8,12,6,10,1.627,1.6918429003021147,4.582074521651562,0.392,0.21148036253776434,0.7049345417925479,0.3,1.47190332326284,3.8743202416918434,0.38,0.9869083585095669,1.6890231621349447,0.584,1.1222557905337363,4.531220029276665,5.653475819810401,1.1335347432024172,0.5653424864974006,0.14416233405683712,1.339375629405841,2.6175357124829643,-4.526,5.746,2.678751258811682,0.0,2.6110775427995976,0.0,0.06485397784491441,0.0,1.2660624370594162,3.3865055387714005,0.374,0.1381671701913394,0.42014098690835855,0.329,19.86,19.811,11.58952097319671,5.656251577406492,8.624299631517845,0.672,0.27701781838372624,0.4918479632527384,0.563,5.373580334157792,8.126798243400133,0.661,0.5625157740649135,0.5625157740649135,1.0,4.593407702791379,6.925445459593157,0.663,0.21200343243652514,0.6303568724446016,0.336,-2.4,-3.1,-5.5,1.8,-7.0,-5.2,0.431,0.154,0.369,4.1,17.6,10.6,6.6,1.0,0.4,20.1,10.8
971,79.5,245,87.25,28.0,7,10,11,13,11,8,6,16,9,5,9,8,13,7,12,2.138,1.9050552636347164,3.977532161623483,0.494,0.11922449719152022,0.5758289545207466,0.207,1.7883674578728028,3.4067765899619498,0.525,1.4941112520384128,1.8416379778945462,0.811,1.6716796521108896,5.7222751827136955,7.393954834824585,1.5549918463489762,1.1541150301874803,0.34826819192882114,1.9608624750860666,2.24976167778837,0.319,8.465,3.3433593042217793,0.34752672585613337,2.0699402065591594,0.053270520021743074,0.1166878057619134,0.457,1.61587244065954,2.5950353324877695,0.623,0.11161442290269977,0.6950534517122667,0.161,22.076,22.029,10.109945980298699,4.796949475691134,8.780425802351449,0.576,0.5211312360978709,1.1007308547823325,0.473,4.273276136002543,7.682237051159834,0.556,0.22878932316491898,0.45757864632983797,0.5,3.5233555767397524,6.123927550047664,0.575,0.5185891325071497,1.0956466476008897,0.473,-1.4,-0.8,-2.3,-1.1,-2.8,-3.9,0.566,0.145,0.463,6.8,22.8,14.9,7.5,2.0,1.1,29.1,10.8
972,80.5,225,85.0,26.5,7,9,6,8,6,10,6,12,7,7,6,7,9,9,12,2.778,2.168726892482354,4.881204018373978,0.452,0.07737984090824214,0.38480785748963664,0.201,2.0913470515741124,4.492213466781193,0.466,1.3928371363483587,1.859207528849386,0.749,1.6249766590730852,5.678966653095971,7.303943312169055,1.3154572954401165,0.7689403752914616,0.7689403752914616,2.478246256115323,2.690255005736704,-5.741,5.642,2.942525301564776,0.0,2.170818239533929,0.0,0.0,,1.472308324308175,3.3315158531575606,0.442,0.6211300743175113,1.1627889606752067,0.534,26.777,27.019,12.510307561345721,6.141159924497577,10.901957881490805,0.574,0.23006032791739148,0.30467448832303196,0.755,5.9110995965801845,10.593138162034126,0.558,0.6134942077797106,0.9181686961027427,0.668,5.142159221288724,9.287390354935416,0.554,0.15130093637810432,0.3834338798623192,0.395,-2.8,-1.7,-4.4,-7.1,-9.2,-16.3,0.51,0.079,0.381,6.2,24.4,14.7,7.2,1.4,2.2,30.3,13.2
973,77.0,200,80.0,29.0,7,5,10,8,8,8,6,6,7,6,6,8,15,7,12,7.999,4.487769258853597,9.724717050018256,0.476,0.28477546549835714,0.8192771084337352,0.348,4.2044541803577955,8.90543994158452,0.472,2.4242424242424248,4.379700620664477,0.554,2.671047827674334,5.506370002842598,8.177417830516932,0.5695509309967143,1.0940382975424452,0.6352947256893299,2.1745162468054042,2.930459725560121,-7.194,5.364,7.906535231836437,0.14165753924790073,3.5983935742971895,0.03212851405622491,0.07155896312522819,0.449,3.919678714859438,7.696239503468419,0.509,0.2482657904344652,1.1391018619934286,0.218,38.346,38.697,8.082280280125074,3.9188567589218803,7.800087862108174,0.518,0.24746104349174358,0.6020104917693878,0.411,3.669948574824922,7.200971651549216,0.51,0.3516551670672145,0.8103987389203298,0.434,3.1779207690518647,5.859472310515027,0.542,0.14037263870584285,0.529653461508644,0.265,-0.5,0.2,-0.3,-3.9,-0.1,-3.9,0.501,0.084,0.45,10.1,20.4,15.3,3.8,1.9,1.9,15.7,22.0
974,78.5,185,83.25,33.0,8,12,11,4,7,3,6,13,10,6,7,7,8,9,10,5.252,3.1337503006976184,7.294683666105364,0.52,1.3117632908347365,3.083233100793842,0.425,1.8253548231898007,4.209766658648063,0.434,1.2646139042578786,1.6822227567957664,0.752,1.2629299975944193,5.089686233298304,6.352616230892723,0.6078903055087804,0.9802732322474104,0.3699144272631737,1.5896078903055089,2.6146224290647053,-4.723,12.467,2.6201587683425553,0.0,1.8691363964397405,0.0,0.0,,1.3100793841712777,2.7582391147462118,0.475,0.5119076256916045,1.4498436372383932,0.353,33.256,33.305,10.093619576640146,4.810568983636092,8.40714607416304,0.6,0.467437321723465,0.9819546614622431,0.476,4.343131661912627,7.425191412700798,0.585,0.467437321723465,0.840714607416304,0.556,3.223299804834109,5.462963518991144,0.59,0.6507131061402193,1.123194715508182,0.579,-1.1,-1.5,-2.7,-1.5,-2.5,-4.0,0.55,0.423,0.231,5.3,19.8,12.8,3.2,1.7,1.3,16.5,15.3
975,71.5,180,76.0,29.0,1,6,7,2,7,3,2,10,3,8,9,6,8,5,7,1.879,1.9924279196194548,5.039510727113874,0.435,0.3968546743034657,0.7284729637899234,0.545,1.5874186972138629,4.31103776332395,0.368,0.7257547810892148,1.5901368799145714,0.456,1.0573730705756723,3.8583159224527477,4.91568899302842,0.7937093486069314,0.05986103687867451,0.12788494242262283,1.9244733521017376,2.9223069821680197,-1.878,9.782,2.519755363556937,0.0,1.851082419182604,0.0,0.1331909523347248,0.0,1.2612367731288225,3.446655664498593,0.366,0.3316182894864576,0.7257547810892148,0.457,20.602,20.581,11.278363539186628,5.577960254603761,8.892084932704922,0.634,0.12788494242262283,0.4680044701423643,0.273,5.441912443515864,8.432243331227834,0.645,0.5958894125649872,0.927846071619455,0.642,4.51406637189641,6.571109275545407,0.687,0.32923570283270986,0.927846071619455,0.355,-3.5,-3.2,-6.7,-5.4,-10.8,-16.1,0.445,0.145,0.316,3.9,14.1,9.0,4.0,0.1,0.4,25.1,12.1
976,74.5,185,82.0,26.0,10,10,9,5,8,6,5,17,5,8,4,9,7,5,10,4.216,2.789113822228181,7.152969566966081,0.411,0.30406220673012474,0.9103096929883363,0.334,2.4850516154980564,6.23890601957367,0.398,2.028958305402869,3.095052956160344,0.656,1.2669258613755197,5.955579270326153,7.222505131701673,0.7639093712293874,1.1074501434002535,0.1512705929433736,1.8262501675827862,3.228973520976456,-6.404,6.619,4.057916610805738,0.0,2.687759753318139,0.0,0.048800107252982984,0.0,2.028958305402869,5.018903338249095,0.404,0.45421638289314925,1.167448719667516,0.389,29.836,29.986,11.461081838191156,5.449476422330422,9.640232108317214,0.594,0.5546588407923697,1.057026612419129,0.525,4.896685119722537,8.579470419529114,0.571,0.40338824784899624,0.5546588407923697,0.727,4.035750016674448,7.016340959114255,0.575,0.4538117788301207,1.0103381578069766,0.449,-2.1,-1.3,-3.4,-2.4,-3.8,-6.2,0.465,0.127,0.433,5.0,22.7,14.0,5.1,2.0,0.5,17.7,17.0
977,79.5,225,89.25,32.5,6,8,8,4,7,3,6,3,8,3,7,5,4,8,11,3.976,2.454505287342779,5.953165041680167,0.463,0.6020795899731952,1.4878788771392386,0.405,1.8491266311231556,4.4669356976641446,0.414,1.0425049338713954,1.2470470411499603,0.836,1.4087012872249554,6.309951442110806,7.718652729335761,0.4849627382249846,0.47996255777218744,1.438249575849763,2.3720286311820677,2.835546715029545,-6.415,9.47,2.977407287401691,0.1583551798285664,1.769949041208872,0.0,0.0,,1.448290082182097,3.0136970161124044,0.481,0.36124775398391706,1.4515891484285253,0.249,33.949,34.186,7.833382086234132,3.7594336863043356,9.15041244954075,0.428,0.31779090855905934,0.8796583396712107,0.361,3.4400046802784767,8.27075410986954,0.416,0.3603814426958404,0.6814485461884983,0.529,2.915813490902709,7.068390569238871,0.413,0.16053355174632894,0.5160007020417716,0.311,-3.3,1.6,-1.7,-8.5,-0.9,-9.4,0.504,0.25,0.209,5.6,23.2,14.7,3.1,0.9,4.7,26.7,14.5
978,74.0,175,80.0,26.0,7,9,6,12,8,8,7,15,9,7,7,9,5,8,11,1.95,2.0215343203230147,6.1884253028263805,0.327,0.0,0.6029609690444148,0.0,2.0215343203230147,5.588156123822343,0.362,1.2113055181695829,1.4131897711978467,0.857,2.150740242261104,4.1885827341601125,6.339322976421217,0.8048452220726785,0.4053467162090431,0.062153163152053284,1.9488559892328403,2.5671958693239403,-1.625,4.95,3.0955585464333786,0.0,1.9488559892328403,0.0,0.0,,1.5477792732166893,4.444145356662181,0.348,0.4710632570659489,1.1467025572005385,0.411,20.804,20.723,12.163103797712688,6.009940645659414,9.390532258842834,0.647,0.13781788351107466,0.4053467162090431,0.34,5.88022969647252,8.979780919751002,0.655,0.5404622882787242,0.6782801717897989,0.797,4.999276166578199,7.766443082565267,0.644,0.33778893017420264,0.5404622882787242,0.625,-3.4,-3.3,-6.7,-3.4,-10.6,-14.0,0.385,0.097,0.228,7.8,15.9,11.7,4.2,0.7,0.2,22.2,13.8
979,78.0,205,83.0,30.0,6,5,5,4,6,4,8,7,7,8,8,6,4,6,10,2.75,2.1083210578602993,3.982597375903532,0.529,0.0,0.044123188654037214,0.0,2.1083210578602993,3.932718988729403,0.536,1.0532013291768012,1.6785995683601114,0.627,1.44071802952965,4.405082574524807,5.845800604054457,0.6695214278373472,0.2908285150434512,0.244295952636499,2.350039395704156,2.863691444794516,-6.623,4.793,3.742797437566374,0.0,1.9164811071905727,0.0,0.0,,1.8723579185365355,3.3073207495460935,0.566,0.2397999383371587,0.6234798396766127,0.385,29.191,28.883,11.148426409998962,5.523802929058617,8.969151403940035,0.621,0.09694283834781706,0.8259529827234015,0.117,5.428798947477755,8.145137277983588,0.667,0.6340061627947235,0.7813592770834055,0.811,4.4128380015926325,6.592113007651561,0.669,0.385832496624312,0.7755427067825365,0.497,-3.0,-2.6,-5.6,-7.8,-11.1,-18.9,0.559,0.011,0.421,5.5,17.6,11.4,3.9,0.5,0.8,33.2,11.5
980,79.5,230,82.0,29.0,10,7,12,7,5,4,7,12,6,8,6,6,16,5,11,5.748,3.76548806285887,7.404049561801148,0.543,0.509398609851919,1.0137201571471746,0.503,3.2560894530069504,6.390329404653975,0.51,1.6940465397401026,2.4962224236929584,0.679,1.269265639165911,4.322295538470852,5.5915611776367635,0.8461770927772742,0.4678249288697865,0.33730855378654895,1.944514959202176,3.306979841394758,-6.325,7.536,4.990752493200363,0.08631006346328195,2.200060441220913,0.1269265639165911,0.16754306436990027,0.758,2.370988213961922,4.992444847385917,0.475,0.7649440918706557,1.223572076155938,0.625,33.09,33.038,10.380289363762941,5.085053574671591,9.23954234517828,0.562,0.20848719656153522,0.6797021611477694,0.307,4.8731763423936085,8.559840184030511,0.569,0.5068103396089352,0.7627580362007387,0.664,3.898541073914886,7.080089593801078,0.551,0.4644348931533387,0.722077607603366,0.643,-1.0,-1.9,-2.9,-4.7,-5.6,-10.4,0.572,0.137,0.337,5.1,15.9,10.8,4.9,0.8,1.0,18.6,16.8
981,76.5,200,81.25,33.0,1,2,8,7,6,6,2,0,4,5,3,6,1,2,5,0.772,1.0445779323427127,2.5730846243018233,0.443,0.19180103277479188,0.2862261566023817,0.67,0.8527768995679207,2.2868584676994415,0.373,0.0,0.19180103277479188,0.0,0.8557276846875329,4.206072146408548,5.061799831096081,0.38360206554958376,0.28731619591664026,0.8589865651116049,3.7091368953525135,3.533693007510844,-6.552,7.471,1.71735693961429,0.0,1.1360522710506902,0.0,0.18885024765517971,0.0,0.8527768995679207,1.9947307408578359,0.428,0.0,0.09442512382758986,0.0,18.978,18.906,11.181635459642443,5.441235586586269,9.463662329419233,0.59,0.28731619591664026,0.6664550936210728,0.431,5.159843435946262,8.788321167883213,0.587,0.8589865651116049,0.953771289537713,0.901,4.206072146408548,7.5472336824288595,0.557,0.09478472442610812,0.28731619591664026,0.33,-7.5,-2.5,-10.1,-21.4,-16.3,-37.8,0.429,0.111,0.075,3.2,16.3,9.6,2.1,0.5,2.5,58.3,10.2
982,74.0,200,73.25,28.5,9,7,12,9,6,9,8,10,6,12,13,9,15,7,10,4.795,3.6955635791656243,9.393057591248706,0.421,0.5124941908268689,1.7977335287598757,0.285,3.1850713187716733,7.595324062488831,0.419,1.697637007114003,3.5394130053980635,0.48,1.2291852858113184,3.0241676766236547,4.253352962434973,0.7186930254173668,0.35731090040635916,0.10379981464318815,2.0559825546062274,2.6069722677693026,-6.384,5.956,5.439244986236729,0.460443999571015,2.9288242233582387,0.5164980516927037,0.8768455296178458,0.589,2.206127337075037,4.978800986665714,0.443,0.46244593000393247,1.7476852679369395,0.265,27.973,28.054,9.417837028587725,4.55321879232908,9.162329792542954,0.514,0.30740714336636493,1.0739288515006775,0.286,4.247807799244315,8.086404790760676,0.525,0.30740714336636493,0.664718043772724,0.462,3.3295786697084195,5.886647180437728,0.566,0.6168104370143296,1.5350395665502248,0.402,-2.3,-2.1,-4.4,-5.3,-4.9,-10.3,0.438,0.191,0.377,4.6,11.8,8.1,4.5,0.6,0.3,15.8,20.7
983,80.0,225,84.25,30.0,14,10,5,9,8,8,6,15,8,12,7,6,14,10,12,7.863,4.612266330602814,7.182314639781558,0.642,0.0,0.030875866414618782,0.0,4.612266330602814,7.15143877336694,0.645,2.3362738920394874,3.508086536441924,0.666,1.5364419239655533,5.792143940582668,7.328585864548222,1.0350766645662675,1.2960928918876513,0.9314294680684138,1.4717496324301615,2.728385375804174,7.227,2.497,9.087796681369461,0.0,3.3757613946649863,0.09850871665616469,0.19995799201848355,0.493,4.444654484352028,6.613316530140728,0.672,0.06910312959462298,0.3322831337954212,0.208,38.088,38.238,9.686280663214603,4.725979392227628,9.851770490088395,0.491,0.2313928552748575,0.7966943877817878,0.29,4.494586536952769,9.052147078822115,0.497,0.2665411370887599,0.46864375751869874,0.569,3.897065746116429,7.688686646791151,0.507,0.3324441654898269,0.900674721481249,0.369,1.5,0.1,1.7,3.5,3.3,6.7,0.662,0.004,0.488,6.4,22.9,14.9,5.8,2.3,3.4,14.4,16.5
984,78.5,200,83.0,26.5,13,14,8,9,8,12,8,7,9,6,6,8,12,12,11,10.489,4.18258612004495,8.124307358468634,0.536,0.34285271437981946,0.9276552873251445,0.37,3.8386484287208904,7.197737048087729,0.533,2.67121323671872,3.4382919362963547,0.777,1.7999767504940525,5.589957506529961,7.389934257024013,0.6878753826481189,0.585084402167557,0.8241394097695997,1.7717673499438138,2.6634439203149975,4.244,5.029,6.826674933157672,0.0,2.857829271127989,0.0,0.02386949277327857,0.0,3.4122524896345956,6.3514550315805804,0.537,0.42314100825357465,0.8202425698453909,0.516,51.614,51.302,7.693423258352501,3.6993489532571835,8.544852052551558,0.45,0.2925422010837785,0.903824412303614,0.324,3.408989902927762,7.642119215625122,0.446,0.2117656231725859,0.5043078242563644,0.42,2.9821839304510553,6.070250672488402,0.491,0.21285719854976418,1.0642859927488206,0.2,0.2,0.9,1.1,-1.7,1.7,0.0,0.59,0.114,0.423,6.8,20.7,13.8,3.8,1.0,2.7,15.5,18.2
985,81.0,225,84.0,35.5,2,9,9,4,9,4,4,8,6,7,5,7,1,5,7,3.073,2.1271344883460057,5.278574099464041,0.451,0.5112800697993269,2.0451202791973078,0.25,1.6175994017200552,3.2351988034401105,0.5,0.5985292284681542,1.1045743487473516,0.542,1.7868627695375798,6.073726458783575,7.860589228321156,0.38389629814283943,0.5463414634146342,0.6708243284964495,1.915991524367444,3.207162704538438,-5.512,10.0,2.469151190327808,0.0,2.0852548921849685,0.1273837716564876,0.1273837716564876,1.0,1.106319331920728,1.9578711205284811,0.565,0.38215131496946286,1.1499439112551417,0.332,32.092,32.39,11.88984254399506,5.819573942574869,10.077925285581971,0.59,0.2524235875270145,0.6345168261809201,0.398,5.565421426366163,9.445137388082742,0.589,0.42012966965112686,0.7572707625810435,0.555,4.723433158382218,8.013584439641864,0.589,0.4218585983328188,0.6777400432232171,0.622,-3.1,-1.3,-4.4,-4.9,-7.2,-12.0,0.465,0.387,0.209,7.3,22.8,15.4,2.2,1.0,2.0,24.9,12.4
986,78.0,220,85.25,26.0,9,11,6,6,9,9,7,9,13,9,7,11,10,15,11,12.343,4.386067953997343,8.038980854100702,0.562,0.2710284973668236,0.5650255114596493,0.48,4.114120715961478,7.4767115646481725,0.55,2.2968516726002006,3.299197742522928,0.696,1.8154315620231984,5.718215772413908,7.533647334437106,1.0234771053106495,1.2144067657172946,0.774898399065436,1.3367676734533167,2.2832321437385854,8.613,5.316,7.2240578806621505,0.125867471658491,2.7553032664512003,0.08176791954456712,0.14607976637737274,0.56,3.5068331337259857,6.055419749643168,0.579,0.5007136646268437,1.272455826620511,0.394,60.953,60.777,8.039225364858417,3.87449199532718,7.663293680175067,0.525,0.293926978955855,0.9425934152722246,0.312,3.5796436151833753,6.721621666090791,0.533,0.16677361501883936,0.4385869654639091,0.38,3.0793227701268573,5.464830445727825,0.563,0.3335472300376787,0.8163614525231585,0.409,1.1,0.3,1.4,4.5,4.0,8.6,0.597,0.07,0.41,7.0,21.5,14.4,5.4,2.2,2.6,12.3,17.2
987,78.0,185,82.0,30.0,7,10,9,6,6,7,6,7,9,8,4,7,14,7,12,6.353,3.0101471798153394,8.093610019197367,0.427,0.8984367858122314,3.181643660298017,0.282,2.1117103940031083,4.910686534418138,0.43,1.2119937837096626,1.55626656915623,0.779,1.3847700886735537,5.528576352981731,6.913346441655285,0.48377365389889393,0.3822130299896588,0.4169596690796277,1.9043788280464395,3.1670918074227283,-5.486,11.668,2.902641923393363,0.13822104397111254,1.8685437425724474,0.1727763049638907,0.20605174147545482,0.839,1.2811043056952192,2.696590181917909,0.475,0.6578297833439987,2.00676478654356,0.328,43.756,43.515,11.026266804550154,5.182396874640928,10.156313914742045,0.543,0.6614730552682984,1.5674594967252673,0.422,4.52092381937263,8.592715155693439,0.526,0.4182465816385155,0.4877398598184534,0.858,3.7577846719522006,7.233735493507986,0.519,0.34746639089968984,0.8673790646903368,0.401,-2.6,-1.0,-3.6,-5.9,-5.8,-11.7,0.463,0.393,0.192,5.0,21.6,13.0,2.8,0.7,1.3,17.8,17.1
988,81.5,195,83.0,30.5,13,7,12,9,12,8,8,13,7,8,7,12,15,9,12,8.131,3.7708576723200258,8.309873907263425,0.454,0.0,0.058655279377996215,0.0,3.7708576723200258,8.252346614027314,0.457,1.6344519195907021,2.6394875720098296,0.619,1.573540667928937,5.69339499869862,7.266935666627558,0.3259879950046328,1.0617654713996836,1.6223597012833604,1.45510212303106,2.4486755961319004,7.711,4.793,6.767916851307255,0.23574910365386942,2.464649720017726,0.08911090520887886,0.08911090520887886,1.0,3.293719534302864,7.270998670587761,0.453,0.38802723280828266,0.8899810659469043,0.436,49.646,49.947,10.298116002963143,5.01619716899914,10.268965103009192,0.501,0.263479288045328,0.8274370833083069,0.318,4.750475504034276,9.440406831241116,0.503,0.23544957655114424,0.3531743648267163,0.667,4.160730374196648,8.202614771657958,0.507,0.3531743648267163,0.884617694756442,0.399,-1.3,-0.3,-1.6,3.0,1.2,4.2,0.484,0.007,0.318,6.0,24.5,14.7,1.8,1.9,5.6,13.3,17.7
