,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
1112,72.5,175,74.0,27.0,10,11,8,6,8,8,12,13,14,11,11,9,8,11,12,8.102,2.751,7.25,0.469,1.3,3.95,0.329,1.451,3.3,0.44,1.301,1.825,0.713,0.45,0.9,1.35,4.174,0.901,0.099,3.149,2.7,-1.375,14.193,1.55,2.275,1.625,0.399,0.601,0.664,0.373,0.799,0.467,0.675,1.899,0.355,53.826,53.727,10.875,4.574,9.899,0.549,1.726,4.525,0.381,2.85,5.373,0.53,0.974,1.275,0.764,0.451,0.798,0.565,1.424,3.301,0.431,-1.6,-1.3,-2.9,0.503,0.545,0.252,1.8,3.7,2.8,22.9,1.7,0.3,28.1,19.1
1113,79.0,215,82.25,35.5,12,7,13,9,8,8,7,15,10,10,11,6,9,6,11,1.856,0.737,1.62,0.529,0.239,0.571,0.419,0.499,1.047,0.477,0.143,0.405,0.353,0.12,0.499,0.619,1.545,0.452,0.049,1.451,0.81,0.475,14.072,0.476,0.308,0.62,0.095,0.143,0.664,0.143,0.26,0.55,0.261,0.644,0.405,19.572,19.753,3.641,1.595,3.571,0.51,0.452,1.595,0.283,1.144,1.975,0.579,0.525,0.57,0.921,0.0,0.12,0.0,0.618,1.286,0.481,-3.2,-0.2,-3.4,0.516,0.352,0.25,1.5,5.0,3.5,21.4,2.3,0.5,44.7,15.1
1114,72.5,170,80.0,25.5,7,10,8,11,8,4,7,12,11,8,8,6,12,12,11,3.586,1.221,3.389,0.436,0.512,1.732,0.296,0.708,1.66,0.427,0.635,0.901,0.705,0.365,0.929,1.294,1.512,0.292,0.049,1.805,1.221,-3.512,14.019,0.682,1.098,1.049,0.171,0.218,0.784,0.171,0.318,0.538,0.363,1.124,0.323,27.279,27.217,6.123,2.684,5.219,0.587,0.756,1.977,0.382,1.928,3.243,0.595,0.561,0.682,0.823,0.415,0.537,0.773,0.951,2.024,0.47,-3.3,-1.4,-4.7,0.474,0.511,0.266,2.8,7.5,5.1,18.0,1.1,0.3,32.3,18.3
1115,75.0,205,79.0,32.5,7,11,9,8,8,6,7,6,12,7,11,9,10,8,10,3.335,1.179,3.052,0.475,0.539,1.64,0.329,0.641,1.409,0.455,0.437,0.769,0.568,0.255,0.592,0.847,1.334,0.154,0.077,1.463,1.052,-1.41,12.395,0.77,0.972,0.666,0.229,0.359,0.638,0.154,0.333,0.462,0.255,0.717,0.356,24.122,23.89,5.18,2.206,4.384,0.591,0.769,1.948,0.395,1.437,2.435,0.59,0.412,0.512,0.805,0.206,0.308,0.669,0.821,1.615,0.508,-3.0,-1.6,-4.7,0.492,0.537,0.252,2.1,5.4,3.7,16.3,0.6,0.6,30.1,17.7
1116,73.0,185,76.25,30.5,10,10,15,7,10,4,13,13,11,8,14,9,7,10,11,3.926,1.319,3.902,0.41,0.56,2.147,0.261,0.755,1.755,0.43,0.732,1.024,0.715,0.415,1.342,1.757,3.0,0.756,0.049,2.586,1.462,1.267,12.895,0.976,1.146,1.023,0.366,0.416,0.88,0.122,0.291,0.419,0.267,1.049,0.255,34.54,34.493,6.366,2.731,6.34,0.502,0.902,2.976,0.303,1.827,3.367,0.543,0.805,0.977,0.824,0.341,0.537,0.635,0.683,1.855,0.368,-2.7,0.4,-2.3,0.451,0.55,0.262,2.5,8.2,5.3,26.9,2.2,0.3,37.3,17.8
1117,74.5,185,76.0,32.5,6,12,14,7,6,5,11,18,13,13,6,10,11,8,12,7.125,2.374,6.226,0.472,1.127,3.527,0.32,1.25,2.699,0.463,1.249,1.625,0.769,0.726,0.8,1.526,3.676,1.024,0.05,3.576,2.4,-3.876,14.993,1.351,1.249,1.525,0.476,0.602,0.791,0.2,0.425,0.471,0.574,1.674,0.343,47.427,47.32,9.6,4.15,8.674,0.553,1.3,3.599,0.361,2.849,5.074,0.561,1.027,1.251,0.821,0.426,0.724,0.588,1.4,3.1,0.452,-2.3,-1.4,-3.7,0.513,0.566,0.261,3.4,3.7,3.5,23.6,2.2,0.2,34.0,20.2
1118,81.5,235,82.0,30.0,14,7,9,11,6,8,7,14,10,9,9,8,14,11,12,8.878,3.487,7.144,0.493,0.074,0.268,0.276,3.415,6.878,0.497,1.829,3.147,0.581,0.951,3.342,4.293,4.927,1.05,0.316,3.61,2.584,5.783,7.116,4.827,1.61,2.585,0.561,0.732,0.766,1.854,2.901,0.639,0.998,3.243,0.308,61.187,61.192,10.318,4.488,10.073,0.512,1.341,4.096,0.327,3.146,5.975,0.527,0.632,1.025,0.617,1.539,2.561,0.601,0.978,2.39,0.409,-1.2,1.5,0.2,0.52,0.038,0.441,3.4,11.9,7.7,23.2,1.7,1.0,29.7,17.7
1119,71.5,175,75.0,27.0,7,12,7,11,7,5,6,9,11,12,11,10,11,5,10,5.595,2.026,4.594,0.516,0.692,2.286,0.303,1.334,2.31,0.577,0.857,1.049,0.817,0.213,0.406,0.619,1.597,0.595,0.022,1.785,1.164,-1.142,11.936,1.714,1.976,1.024,0.596,0.715,0.834,0.263,0.425,0.619,0.476,1.164,0.409,28.497,28.252,7.12,2.999,6.072,0.586,1.12,2.928,0.383,1.883,3.142,0.599,0.427,0.499,0.856,0.19,0.215,0.884,1.262,2.43,0.519,-1.9,-3.0,-4.8,0.553,0.498,0.228,1.5,3.0,2.3,17.9,2.1,0.1,26.1,21.2
1120,72.5,170,77.0,32.5,6,9,14,13,9,5,11,14,12,9,10,6,15,8,12,3.441,1.197,2.878,0.539,0.707,1.805,0.392,0.488,1.073,0.455,0.34,0.439,0.774,0.316,0.71,1.026,2.097,0.317,0.0,2.243,1.44,0.634,15.517,0.537,1.366,0.854,0.22,0.316,0.696,0.05,0.073,0.685,0.22,0.684,0.322,27.544,27.43,5.658,2.391,4.95,0.572,0.879,2.098,0.419,1.512,2.855,0.53,0.634,0.806,0.787,0.195,0.342,0.57,0.683,1.705,0.401,-3.0,-1.2,-4.2,0.56,0.627,0.153,2.5,5.9,4.1,21.3,1.2,0.0,42.2,17.2
1121,69.5,170,73.0,29.5,5,9,12,7,6,3,7,13,13,5,10,6,18,10,11,8.849,3.075,7.599,0.494,1.351,3.975,0.34,1.725,3.625,0.476,1.35,2.1,0.643,0.7,0.8,1.5,4.003,1.075,0.024,4.151,2.625,-8.049,14.211,1.75,2.749,1.926,0.601,0.775,0.775,0.276,0.648,0.426,0.851,2.201,0.387,55.795,55.874,11.926,5.025,10.799,0.552,1.876,5.127,0.366,3.149,5.674,0.555,1.027,1.326,0.775,0.524,0.75,0.699,1.602,3.598,0.445,-2.4,-1.8,-4.2,0.519,0.523,0.276,2.8,3.0,2.9,23.2,1.9,0.1,32.8,20.6
1122,69.5,165,76.0,37.5,8,15,7,13,10,8,7,15,12,5,6,12,10,8,12,8.196,3.245,7.022,0.474,0.171,0.487,0.351,3.073,6.537,0.47,1.537,2.267,0.678,0.781,1.732,2.513,2.829,0.39,0.05,3.366,2.513,-8.39,10.581,2.39,0.83,1.805,0.244,0.34,0.718,0.929,1.536,0.605,1.877,4.659,0.403,49.899,49.832,11.244,4.635,9.148,0.615,1.975,4.537,0.435,2.658,4.611,0.576,0.755,1.0,0.755,0.294,0.488,0.602,1.608,3.122,0.515,-2.6,-1.6,-4.2,0.511,0.069,0.323,3.2,7.6,5.3,19.0,0.8,0.2,29.6,20.5
1123,76.0,185,76.0,26.0,9,11,10,10,5,4,10,17,9,8,7,11,6,7,11,3.074,1.152,2.602,0.529,0.451,1.125,0.401,0.7,1.473,0.475,0.325,0.55,0.591,0.174,0.352,0.526,1.401,0.374,0.0,1.426,0.698,-0.975,11.871,0.748,0.648,0.5,0.3,0.375,0.8,0.075,0.274,0.274,0.325,0.824,0.394,20.167,20.352,4.099,1.649,3.674,0.558,0.801,2.076,0.386,0.85,1.601,0.531,0.299,0.299,1.0,0.199,0.299,0.666,0.349,1.0,0.349,-2.5,-1.3,-3.9,0.54,0.432,0.211,1.9,3.6,2.7,22.4,1.8,0.0,33.4,19.1
1124,75.5,200,79.0,32.5,11,5,11,7,7,6,9,8,10,13,7,5,4,11,11,2.074,0.674,2.152,0.377,0.275,1.1,0.25,0.398,1.051,0.379,0.451,0.724,0.623,0.075,0.525,0.6,0.949,0.225,0.099,1.575,1.124,-1.55,16.618,0.499,0.649,0.75,0.123,0.15,0.82,0.124,0.301,0.412,0.15,0.599,0.25,19.761,19.813,3.475,1.601,3.526,0.493,0.277,1.05,0.264,1.326,2.476,0.536,0.474,0.551,0.86,0.249,0.374,0.666,0.601,1.552,0.387,-5.1,0.1,-5.0,0.42,0.511,0.336,0.8,5.7,3.2,14.6,1.1,0.8,38.9,18.3
1125,72.0,210,75.0,34.5,8,6,10,7,8,5,7,14,9,13,11,4,14,5,11,5.841,2.316,5.736,0.427,0.264,1.211,0.218,2.054,4.526,0.454,0.947,1.735,0.546,0.446,1.132,1.578,2.763,0.421,0.079,4.159,2.237,-11.973,11.251,1.789,0.817,1.686,0.764,1.185,0.645,0.13,0.341,0.381,1.158,3.001,0.386,47.006,47.462,9.527,4.078,9.08,0.525,1.369,4.001,0.342,2.711,5.078,0.534,1.026,1.237,0.829,0.341,0.712,0.479,1.34,3.131,0.428,-4.6,-0.9,-5.4,0.449,0.211,0.302,2.0,5.0,3.5,20.5,0.9,0.3,39.0,20.3
1126,76.5,210,78.0,26.0,8,15,11,13,6,5,5,14,15,14,9,12,9,16,11,10.41,3.567,7.955,0.534,1.364,4.002,0.341,2.204,3.954,0.557,1.908,2.638,0.723,0.544,1.523,2.067,8.135,0.751,0.112,3.544,2.614,8.798,13.709,2.273,2.41,2.16,0.637,0.795,0.801,0.5,0.817,0.612,1.067,2.341,0.456,62.642,62.746,13.294,5.659,11.818,0.563,1.978,5.16,0.383,3.681,6.659,0.553,1.454,1.704,0.853,0.41,0.748,0.548,1.816,4.203,0.432,1.6,-1.3,0.3,0.571,0.503,0.332,2.0,5.2,3.7,36.1,1.2,0.3,28.0,18.1
1127,72.0,175,78.25,27.0,5,8,10,5,4,3,8,7,9,7,7,5,13,8,11,2.726,0.965,2.554,0.472,0.483,1.448,0.334,0.483,1.103,0.438,0.311,0.55,0.565,0.312,0.619,0.931,1.137,0.24,0.0,2.415,1.07,-5.586,14.861,0.618,0.897,0.518,0.138,0.171,0.807,0.172,0.206,0.835,0.171,0.724,0.236,25.691,25.852,4.275,1.864,4.309,0.497,0.551,2.138,0.258,1.311,2.173,0.603,0.482,0.518,0.931,0.241,0.275,0.876,0.586,1.378,0.425,-5.9,0.3,-5.7,0.487,0.567,0.215,2.7,4.9,3.8,14.6,0.9,0.0,46.3,18.3
1128,71.0,185,71.0,30.0,5,13,11,10,5,3,7,11,12,10,8,12,15,12,11,9.782,3.439,9.219,0.466,1.708,5.878,0.291,1.733,3.342,0.519,1.196,1.562,0.766,0.951,1.634,2.585,4.513,0.416,0.098,4.222,2.414,-4.732,15.121,1.757,2.294,1.854,0.537,0.732,0.734,0.342,0.61,0.561,0.855,2.0,0.427,59.154,59.608,13.903,5.732,12.611,0.551,2.439,6.148,0.397,3.293,6.463,0.51,1.05,1.243,0.845,0.462,0.61,0.757,1.78,4.611,0.386,-2.0,-1.7,-3.7,0.494,0.638,0.169,3.2,5.8,4.5,25.4,0.7,0.3,29.9,21.1
1129,73.0,190,75.25,26.5,3,6,6,5,5,2,5,9,9,8,6,4,11,3,10,2.46,0.89,1.92,0.563,0.38,0.893,0.426,0.514,1.027,0.5,0.298,0.434,0.687,0.215,0.569,0.784,1.026,0.107,0.053,1.542,0.998,-6.567,15.697,0.433,0.73,0.541,0.108,0.136,0.794,0.108,0.271,0.399,0.296,0.621,0.477,18.86,19.024,4.242,1.811,3.892,0.545,0.622,1.514,0.411,1.188,2.378,0.5,0.404,0.488,0.828,0.135,0.216,0.625,0.647,1.676,0.386,-4.0,-1.3,-5.3,0.583,0.465,0.226,2.5,6.2,4.4,17.5,0.6,0.5,42.2,17.6
1130,71.5,180,74.25,32.5,9,11,15,17,9,5,9,5,14,17,6,10,13,14,11,12.926,4.642,9.857,0.557,1.69,4.427,0.382,2.951,5.431,0.543,1.954,2.784,0.702,0.715,2.522,3.237,4.165,0.285,0.095,4.572,2.761,-7.452,12.68,3.287,2.477,2.501,1.383,2.0,0.692,0.262,0.476,0.55,1.308,2.953,0.443,54.975,55.344,11.429,4.857,10.571,0.541,1.714,4.691,0.365,3.144,5.882,0.535,1.146,1.379,0.831,0.715,1.023,0.699,1.286,3.474,0.37,-1.0,-0.2,-1.2,0.583,0.449,0.282,2.9,9.3,6.3,27.4,0.5,0.3,29.2,25.8
1131,68.5,150,71.0,28.0,2,8,8,7,7,3,8,14,11,5,6,5,15,6,10,4.724,1.749,5.174,0.41,0.749,2.901,0.258,1.0,2.275,0.44,0.475,0.849,0.559,0.549,1.376,1.925,3.05,0.625,0.076,5.252,2.675,-19.249,12.722,1.25,1.8,1.4,0.426,0.675,0.631,0.2,0.451,0.443,0.375,1.15,0.326,52.254,52.839,12.749,5.325,10.951,0.582,2.099,5.701,0.368,3.225,5.248,0.615,1.4,1.625,0.862,0.476,0.652,0.73,1.349,2.975,0.453,-6.0,-2.2,-8.1,0.426,0.561,0.164,2.2,5.8,4.0,21.6,1.2,0.2,48.6,18.7
1132,74.5,180,78.25,36.5,7,7,7,10,7,5,7,19,6,7,8,6,9,11,11,3.025,0.951,2.708,0.41,0.316,1.122,0.282,0.633,1.585,0.399,0.805,1.147,0.702,0.365,0.733,1.098,2.366,0.56,0.048,2.001,1.22,2.807,12.706,0.682,0.975,0.95,0.147,0.292,0.503,0.194,0.34,0.571,0.292,0.952,0.307,28.644,28.733,4.903,2.049,4.294,0.571,0.802,2.17,0.37,1.245,2.122,0.587,0.317,0.463,0.685,0.219,0.317,0.691,0.706,1.34,0.527,-2.7,-0.2,-2.9,0.471,0.414,0.424,2.7,5.6,4.1,21.2,1.9,0.3,38.4,16.2
1133,69.5,170,73.0,30.0,10,11,7,12,9,4,10,8,13,5,12,9,5,8,10,3.024,1.049,2.95,0.411,0.326,1.526,0.214,0.726,1.426,0.509,0.601,0.75,0.801,0.051,0.55,0.601,1.402,0.25,0.0,2.75,1.6,-6.476,14.714,0.699,0.575,0.999,0.2,0.348,0.575,0.15,0.15,1.0,0.376,0.926,0.406,29.442,29.493,7.425,3.075,5.774,0.643,1.275,3.025,0.421,1.799,2.749,0.654,0.575,0.6,0.958,0.4,0.451,0.887,0.823,1.7,0.484,-5.8,-3.2,-9.0,0.461,0.517,0.254,0.4,3.9,2.2,15.2,0.8,0.0,45.6,18.2
1134,71.0,155,72.0,29.0,3,8,8,11,3,3,10,6,10,8,13,6,15,10,10,8.78,3.366,8.096,0.458,0.685,2.683,0.255,2.683,5.416,0.495,1.366,2.317,0.59,0.464,1.17,1.634,3.926,0.463,0.074,5.538,2.977,-10.634,10.331,3.174,2.268,2.147,1.196,1.829,0.654,0.389,0.539,0.722,1.098,3.05,0.36,59.888,59.405,12.926,5.463,12.049,0.536,2.0,5.634,0.355,3.462,6.415,0.54,1.023,1.439,0.711,0.806,0.975,0.827,1.635,4.001,0.409,-4.0,-1.6,-5.6,0.482,0.331,0.286,1.7,4.0,2.9,21.0,0.8,0.2,37.8,22.3
1135,75.5,195,81.0,27.0,6,15,16,8,7,6,17,10,12,13,9,12,15,16,12,13.743,4.906,10.535,0.577,2.349,5.627,0.417,2.558,4.908,0.521,1.581,2.047,0.772,0.559,1.65,2.209,3.256,1.257,0.021,2.791,2.581,1.999,15.18,2.278,2.257,1.698,0.861,1.324,0.65,0.28,0.419,0.668,1.417,3.163,0.448,47.21,47.148,6.605,2.814,6.836,0.483,0.977,3.186,0.307,1.837,3.652,0.503,0.721,0.885,0.815,0.581,0.816,0.712,0.537,1.954,0.275,0.7,1.5,2.3,0.601,0.534,0.194,2.6,7.3,5.0,24.1,2.7,0.1,19.6,27.1
1136,68.0,150,71.0,35.0,7,8,12,6,7,4,10,5,10,11,11,6,13,6,10,5.919,2.209,5.159,0.5,0.736,2.315,0.318,1.472,2.841,0.518,0.764,1.525,0.501,0.527,1.366,1.893,2.209,0.261,0.052,3.289,2.476,-3.054,13.903,1.528,1.816,1.685,0.632,0.948,0.667,0.131,0.288,0.455,0.712,1.604,0.444,44.871,44.524,8.949,3.894,8.553,0.523,1.158,3.525,0.329,2.736,5.027,0.544,1.184,1.395,0.849,0.315,0.448,0.703,1.239,3.184,0.389,-3.9,-0.6,-4.5,0.508,0.449,0.296,2.4,6.5,4.4,16.4,0.6,0.2,36.1,18.2
1137,75.0,180,80.0,34.5,6,5,10,9,5,7,4,13,12,10,5,5,9,9,11,1.85,0.651,2.101,0.393,0.351,1.3,0.27,0.3,0.801,0.375,0.199,0.299,0.666,0.25,0.701,0.951,2.5,0.45,0.0,1.451,1.05,-1.501,16.418,0.299,0.551,1.0,0.1,0.15,0.667,0.049,0.1,0.49,0.15,0.55,0.273,24.534,24.83,5.25,2.2,5.049,0.52,0.849,2.5,0.34,1.351,2.551,0.53,0.5,0.801,0.624,0.249,0.349,0.713,0.598,1.399,0.427,-1.8,-0.9,-2.6,0.414,0.619,0.142,2.2,5.7,4.0,32.5,1.8,0.0,39.4,13.2
1138,75.5,205,78.0,26.0,7,10,12,7,8,5,8,12,13,8,12,7,12,11,13,9.097,2.976,7.214,0.51,1.405,3.572,0.393,1.572,3.644,0.431,1.737,2.332,0.745,0.429,1.714,2.143,5.024,0.618,0.143,4.452,2.332,1.594,15.296,1.571,2.55,2.05,0.5,0.834,0.6,0.286,0.549,0.521,0.785,2.263,0.347,60.333,60.614,11.0,4.595,10.406,0.528,1.809,5.309,0.341,2.786,5.093,0.547,0.999,1.286,0.777,0.214,0.43,0.498,1.573,3.379,0.466,-1.9,-0.2,-2.1,0.552,0.495,0.323,1.6,5.8,3.8,24.1,1.0,0.4,35.1,19.1
1139,76.5,205,80.0,31.0,9,10,12,11,5,7,11,9,16,10,16,8,12,14,12,10.22,3.511,8.39,0.488,1.17,2.878,0.407,2.341,5.514,0.425,2.025,3.122,0.649,0.928,1.048,1.976,5.023,1.733,0.096,3.512,2.341,-2.097,12.04,2.636,2.341,2.83,0.854,1.51,0.566,0.462,0.95,0.486,1.024,3.048,0.336,55.563,55.805,9.733,4.098,9.561,0.509,1.539,4.17,0.369,2.561,5.39,0.475,0.682,0.976,0.699,0.342,0.608,0.563,1.538,3.804,0.404,-0.2,-0.2,-0.4,0.523,0.343,0.372,3.4,4.1,3.7,29.1,3.1,0.3,26.5,21.2
1140,68.5,150,74.25,31.0,6,15,12,7,10,7,6,18,9,9,11,12,4,7,10,10.135,3.323,9.242,0.465,1.947,6.27,0.311,1.377,2.973,0.463,1.543,1.757,0.878,0.514,1.513,2.027,2.73,0.647,0.081,4.161,2.755,-12.919,17.492,1.19,1.891,1.838,0.353,0.595,0.593,0.242,0.458,0.528,0.783,1.918,0.408,52.98,52.656,14.134,6.053,11.298,0.625,2.027,4.754,0.426,4.028,6.541,0.616,1.431,1.702,0.841,0.459,0.649,0.707,2.136,4.189,0.51,-3.1,-3.0,-6.2,0.506,0.678,0.19,2.0,6.8,4.2,18.1,1.2,0.3,29.4,23.9
1141,71.0,185,74.0,28.0,2,10,6,5,6,1,3,12,7,7,8,6,5,8,6,1.202,0.325,1.8,0.187,0.024,0.976,0.025,0.299,0.825,0.362,0.526,0.675,0.779,0.099,0.526,0.625,0.65,0.099,0.051,2.201,1.075,-10.901,10.965,0.251,0.175,0.849,0.099,0.149,0.664,0.024,0.176,0.136,0.175,0.5,0.35,19.562,19.53,4.851,2.101,4.375,0.554,0.649,1.725,0.376,1.451,2.65,0.548,0.424,0.55,0.771,0.175,0.274,0.639,0.849,1.826,0.465,-8.5,-2.2,-10.8,0.287,0.542,0.375,1.1,5.5,3.3,12.3,0.5,0.4,51.2,20.1
1142,74.5,195,77.0,30.0,8,10,8,5,5,4,7,8,8,8,8,7,12,10,9,5.188,1.657,4.374,0.493,1.0,2.782,0.359,0.657,1.594,0.412,0.874,1.249,0.7,0.342,0.472,0.814,1.47,0.342,0.063,2.157,2.0,-8.281,17.378,0.687,1.188,1.094,0.218,0.406,0.537,0.124,0.342,0.363,0.312,0.845,0.369,31.759,31.361,7.843,3.375,6.659,0.589,1.094,2.563,0.427,2.282,4.094,0.557,1.189,1.405,0.846,0.282,0.5,0.564,0.812,2.187,0.371,-3.2,-3.0,-6.2,0.527,0.636,0.286,2.2,4.0,3.0,15.6,1.1,0.4,30.5,20.7
1143,72.0,175,76.0,26.5,8,10,7,8,8,7,10,13,12,11,7,7,5,7,11,6.027,2.025,4.712,0.522,0.87,2.5,0.348,1.159,2.21,0.524,1.104,1.738,0.635,0.421,1.0,1.421,3.868,0.159,0.157,3.816,2.368,-2.868,12.867,1.474,2.263,1.342,0.528,0.737,0.716,0.209,0.394,0.53,0.422,1.079,0.391,46.122,45.994,10.842,4.658,9.789,0.554,1.528,3.922,0.39,3.131,5.868,0.534,1.342,1.633,0.822,0.37,0.632,0.585,1.422,3.607,0.394,-2.7,-2.1,-4.8,0.55,0.531,0.369,1.9,4.8,3.3,24.8,0.3,0.6,41.1,17.9
1144,76.0,215,81.0,31.0,6,10,8,7,6,6,7,12,11,7,10,9,6,6,11,4.167,1.556,4.083,0.463,0.667,2.056,0.324,0.89,2.028,0.439,0.389,0.639,0.609,0.306,0.694,1.0,3.028,0.72,0.054,2.833,1.611,0.25,11.369,1.168,1.167,0.918,0.39,0.5,0.78,0.193,0.472,0.409,0.307,1.057,0.29,32.148,32.172,6.695,2.835,6.445,0.52,1.027,2.919,0.352,1.804,3.527,0.511,0.749,0.89,0.842,0.279,0.445,0.627,0.777,2.196,0.354,-2.7,-1.1,-3.8,0.477,0.504,0.157,2.0,4.6,3.3,28.6,2.3,0.3,39.4,19.9
1145,71.0,165,78.0,25.5,7,10,8,11,4,3,4,6,12,9,6,7,11,9,11,3.524,1.334,2.476,0.664,0.618,1.38,0.448,0.714,1.094,0.653,0.239,0.285,0.839,0.142,0.241,0.383,0.905,0.238,0.0,1.048,0.763,0.904,14.794,0.572,1.286,0.429,0.19,0.19,1.0,0.095,0.19,0.5,0.429,0.714,0.601,19.596,19.672,3.715,1.571,3.571,0.52,0.571,1.571,0.363,1.0,2.0,0.5,0.429,0.571,0.751,0.285,0.382,0.746,0.285,1.048,0.272,-2.0,-1.0,-3.0,0.677,0.557,0.115,1.6,2.7,2.1,15.9,1.2,0.0,28.7,17.3
1146,70.5,160,74.0,29.0,4,9,10,10,7,4,13,16,10,11,12,6,17,7,12,11.387,4.388,10.471,0.461,0.888,3.029,0.293,3.501,7.444,0.47,1.723,3.0,0.574,0.666,1.64,2.306,4.0,0.974,0.027,4.001,2.777,-12.337,9.749,4.111,2.331,2.528,1.779,2.668,0.667,0.278,0.778,0.357,1.445,4.0,0.361,54.387,54.425,9.194,3.916,9.11,0.504,1.359,4.167,0.326,2.557,4.944,0.517,0.835,1.0,0.835,0.444,0.723,0.614,1.28,3.223,0.397,-1.4,0.4,-1.0,0.483,0.289,0.287,2.6,6.8,4.6,29.2,1.8,0.1,25.3,26.5
1147,68.5,170,73.0,26.0,6,12,11,14,8,4,9,16,9,11,10,9,17,8,12,5.668,2.097,4.524,0.532,0.618,1.857,0.333,1.476,2.665,0.554,0.857,1.167,0.734,0.381,1.0,1.381,1.881,0.406,0.0,2.523,1.071,-1.5,13.22,1.288,1.62,1.118,0.5,0.692,0.723,0.143,0.215,0.665,0.835,1.761,0.474,30.089,30.189,6.715,2.763,5.358,0.627,1.191,2.762,0.431,1.57,2.597,0.605,0.501,0.524,0.956,0.333,0.475,0.701,0.739,1.594,0.464,-2.7,-1.6,-4.3,0.563,0.41,0.258,2.7,7.2,4.9,20.0,1.3,0.0,33.4,22.7
1148,78.0,210,83.0,33.5,9,9,9,8,5,5,8,3,8,10,8,5,11,3,10,3.404,1.19,3.619,0.398,0.501,1.738,0.288,0.689,1.881,0.366,0.525,0.808,0.65,0.213,0.335,0.548,0.716,0.167,0.048,1.667,1.025,-6.096,12.727,0.857,0.523,0.88,0.191,0.214,0.893,0.239,0.548,0.436,0.264,1.12,0.236,19.552,19.481,3.738,1.594,3.547,0.527,0.549,1.691,0.325,1.046,1.858,0.563,0.308,0.405,0.76,0.071,0.167,0.425,0.667,1.286,0.519,-4.6,-1.0,-5.5,0.428,0.48,0.223,2.2,3.7,2.9,13.9,0.8,0.4,29.5,25.6
1149,74.5,175,76.25,28.0,8,13,14,8,7,4,11,4,9,13,8,10,11,9,12,6.975,2.426,5.923,0.485,0.899,2.85,0.315,1.527,3.074,0.497,1.227,1.524,0.805,0.299,0.827,1.126,1.799,0.449,0.024,4.55,2.602,-5.849,14.053,1.7,1.574,1.826,0.501,0.675,0.742,0.351,0.676,0.519,0.676,1.725,0.392,51.647,52.037,10.375,4.449,9.376,0.553,1.476,4.401,0.335,2.975,4.977,0.598,1.476,1.724,0.856,0.375,0.425,0.882,1.126,2.825,0.399,-5.3,-1.4,-6.7,0.529,0.481,0.257,1.4,3.7,2.5,11.4,0.9,0.1,40.8,19.7
1150,70.0,180,74.0,31.5,6,15,12,9,7,8,12,16,10,15,16,13,12,15,12,7.911,2.779,5.933,0.532,0.755,1.799,0.42,2.021,4.133,0.489,1.6,2.221,0.72,0.288,0.889,1.177,2.378,0.801,0.021,1.311,1.333,2.91,12.472,2.001,1.199,2.001,0.89,1.313,0.678,0.11,0.355,0.31,1.023,2.467,0.415,31.522,31.632,5.267,2.221,4.755,0.554,0.823,2.199,0.374,1.4,2.556,0.548,0.532,0.599,0.888,0.31,0.51,0.608,0.555,1.446,0.384,1.6,0.1,1.7,0.572,0.303,0.374,2.1,6.1,4.2,21.6,2.5,0.1,15.9,23.4
1151,75.0,190,78.0,29.0,10,14,13,7,9,7,9,10,14,15,7,12,12,5,11,12.194,4.268,11.145,0.486,2.294,7.169,0.32,1.976,3.977,0.497,1.365,1.828,0.747,0.78,2.098,2.878,4.512,0.464,0.05,3.757,2.659,-6.999,15.977,2.098,1.829,1.659,0.416,0.732,0.568,0.633,1.024,0.618,0.927,2.22,0.418,55.553,55.169,10.097,4.147,10.66,0.474,1.806,5.489,0.329,2.342,5.171,0.453,1.049,1.536,0.683,0.342,0.489,0.699,0.95,3.145,0.302,-0.7,0.5,-0.1,0.51,0.643,0.164,2.9,7.8,5.4,29.2,0.8,0.2,23.9,25.2
1152,73.5,170,76.0,27.5,9,12,8,9,7,7,13,7,13,8,12,8,15,5,11,8.976,3.199,7.675,0.48,0.975,3.123,0.312,2.226,4.55,0.489,1.599,2.297,0.696,0.45,1.627,2.077,4.175,0.725,0.098,4.275,2.45,-2.899,12.791,2.05,2.224,2.051,0.874,1.225,0.713,0.15,0.399,0.376,1.2,2.926,0.41,59.472,59.755,10.299,4.425,10.326,0.499,1.449,4.599,0.315,2.974,5.725,0.519,1.049,1.35,0.777,0.5,0.851,0.588,1.426,3.525,0.405,-2.5,0.2,-2.3,0.517,0.407,0.299,1.7,5.7,3.7,23.0,1.2,0.3,33.0,19.9
