team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
644,2044,College,team,43,34,45,201.111,75.358,28.177,57.556,0.544,6.289,18.687,0.337,21.888,38.866,0.563,12.709,17.557,0.724,7.865,26.736,34.601,13.711,7.312,3.424,13.021,14.357,48.556,9.079,33.066,7.132,15.265,2.978,3.931,0.758,13.466,21.958,0.613,5.354,12.979,0.413,70.434,2.5,5.6,8.0,0.8,3.1,3.9,0.577,0.325,0.305,107.0,14.3,16.6,0.221,25.1,79.7,,,71.13936,0.439
644,2045,College,team,21,34,44,200.568,82.046,29.931,57.704,0.585,7.659,18.5,0.414,22.271,39.204,0.568,14.52,18.75,0.774,7.909,25.84,33.749,14.137,8.363,3.84,13.681,15.295,73.864,9.483,33.591,8.34,16.249,3.022,4.34,0.696,13.749,22.636,0.607,5.477,12.225,0.448,71.724,5.7,5.2,10.9,1.6,1.4,3.0,0.622,0.321,0.325,114.4,21.1,17.2,0.252,27.3,79.5,0.509,0.583,72.476,0.409
644,2046,College,team,10,20,41,201.219,73.319,27.854,59.634,0.519,6.245,18.975,0.329,21.61,40.659,0.531,11.366,17.098,0.665,8.366,24.145,32.511,14.511,6.294,3.221,13.563,14.462,-4.025,9.762,29.951,6.269,15.389,2.538,4.294,0.591,12.34,21.219,0.582,6.633,15.147,0.438,72.356,0.5,-0.3,0.2,0.3,0.1,0.4,0.546,0.318,0.287,101.3,-2.1,16.8,0.191,24.7,76.3,0.51,0.502,73.03804,0.409
645,2044,College,team,40,22,42,200.595,72.357,26.786,55.571,0.529,5.191,14.524,0.357,21.592,41.047,0.526,13.596,19.928,0.682,6.19,23.237,29.427,11.93,6.737,2.953,12.19,15.524,-0.24,8.677,33.429,6.667,16.403,2.999,4.333,0.692,13.716,25.904,0.529,4.879,10.808,0.451,70.338,0.5,0.2,0.7,0.1,-0.1,0.0,0.562,0.261,0.359,102.9,0.2,15.9,0.245,19.8,70.4,,,71.13644,0.462
645,2045,College,team,40,21,43,200.581,74.929,27.674,56.767,0.536,5.559,15.813,0.352,22.117,40.954,0.54,14.023,19.836,0.707,7.675,23.277,30.952,13.278,7.324,3.348,12.234,15.325,20.348,8.539,34.279,5.836,16.512,3.164,4.489,0.705,13.975,24.789,0.564,4.977,11.674,0.426,70.05,3.5,0.8,4.3,1.0,0.4,1.4,0.572,0.279,0.349,107.0,6.4,15.7,0.247,24.2,75.7,0.511,0.508,70.84728,0.457
645,2046,College,team,40,35,47,200.531,78.129,28.489,59.51,0.538,7.003,18.85,0.372,21.488,40.659,0.528,14.149,20.042,0.706,8.618,22.723,31.341,12.425,8.488,3.276,11.448,14.107,37.233,9.173,33.149,7.128,16.576,4.128,5.489,0.752,12.403,22.723,0.546,4.914,12.448,0.395,71.168,4.4,3.3,7.7,0.9,0.6,1.5,0.572,0.317,0.337,109.8,10.1,14.4,0.238,25.8,76.1,0.484,0.556,71.96016,0.424
646,2044,College,team,44,29,43,200.0,71.23,26.211,59.187,0.513,8.326,24.023,0.347,17.885,35.163,0.509,10.488,14.652,0.716,8.744,25.558,34.302,11.258,6.836,2.906,12.465,14.558,32.79,11.268,24.838,6.882,14.187,3.187,4.674,0.682,9.209,16.836,0.547,5.466,13.652,0.4,69.352,-0.4,4.9,4.5,-1.6,2.4,0.8,0.543,0.406,0.248,102.7,9.0,16.0,0.177,25.7,74.9,,,69.94096,0.349
646,2045,College,team,22,16,41,200.0,70.999,26.926,58.486,0.519,6.88,20.124,0.342,20.049,38.364,0.523,10.267,15.001,0.684,7.488,26.633,34.121,11.024,4.243,3.951,15.293,16.317,-31.22,10.901,26.929,6.148,14.465,2.878,4.122,0.698,10.585,19.464,0.544,6.587,14.78,0.446,72.891,-4.4,-3.8,-8.2,-0.9,-0.8,-1.7,0.545,0.344,0.256,97.4,-8.6,19.0,0.176,22.7,75.6,0.513,0.484,73.49148,0.379
646,2046,College,team,45,29,43,201.743,79.605,29.792,61.371,0.532,5.673,16.581,0.342,24.117,44.789,0.538,14.35,20.116,0.713,8.744,27.931,36.675,13.045,6.14,4.21,12.396,15.745,44.768,8.775,36.278,6.838,16.743,4.279,5.976,0.716,13.837,23.884,0.579,5.977,14.932,0.4,73.878,3.2,2.0,5.1,0.2,-0.1,0.1,0.567,0.27,0.328,107.8,11.5,15.0,0.234,26.1,79.4,0.458,0.513,74.67868,0.456
647,2044,College,team,4,30,44,200.568,79.07,28.727,60.136,0.54,7.479,20.002,0.374,21.249,40.135,0.529,14.137,18.431,0.767,6.546,26.044,32.59,14.659,10.136,3.068,11.407,14.636,62.614,10.405,28.137,7.819,15.024,4.02,5.657,0.711,10.046,18.0,0.558,7.183,16.477,0.436,73.111,2.2,8.0,10.2,2.6,7.0,9.6,0.579,0.333,0.306,108.2,16.8,14.3,0.235,19.6,80.2,,,73.84388,0.356
647,2045,College,team,4,28,43,200.581,80.512,29.883,62.071,0.542,7.56,20.466,0.369,22.325,41.605,0.537,13.185,19.024,0.693,7.605,27.463,35.068,14.372,7.978,3.276,13.396,15.372,19.768,9.807,32.884,9.185,15.884,4.047,5.116,0.791,12.349,22.303,0.554,5.885,14.185,0.415,76.236,1.0,2.4,3.4,1.2,1.6,2.8,0.571,0.33,0.306,105.6,5.2,16.0,0.212,22.2,80.0,0.566,0.593,76.99352,0.408
647,2046,College,team,4,24,44,200.0,75.683,28.204,58.021,0.545,6.819,19.478,0.35,21.388,38.546,0.555,12.455,17.523,0.711,7.341,25.205,32.546,14.727,7.093,3.112,13.479,14.932,23.182,9.801,31.318,5.684,15.454,2.932,3.726,0.787,12.682,22.387,0.566,5.727,12.433,0.461,71.869,1.8,2.4,4.2,1.2,1.4,2.6,0.576,0.336,0.302,105.3,6.6,17.0,0.215,23.1,76.5,0.552,0.549,72.57004,0.414
648,2044,College,team,20,12,41,200.0,70.415,26.439,57.781,0.52,7.195,18.975,0.379,19.243,38.805,0.496,10.342,16.439,0.629,5.952,24.341,30.293,13.267,5.83,2.074,16.001,17.221,-78.05,10.409,27.462,6.22,14.976,3.292,4.95,0.665,10.413,20.95,0.497,5.511,12.904,0.427,75.065,-5.5,-6.3,-11.9,-3.9,-4.5,-8.4,0.542,0.328,0.285,93.8,-21.1,19.8,0.179,17.5,71.4,,,75.72072,0.39
648,2045,College,team,41,7,41,201.219,65.025,24.391,53.365,0.516,6.292,18.537,0.339,18.098,34.83,0.52,9.951,14.439,0.689,6.318,24.073,30.391,10.587,4.488,2.023,16.659,15.268,-75.975,10.491,24.245,6.414,13.78,3.196,4.317,0.74,8.929,16.145,0.553,5.978,14.366,0.416,70.065,-7.0,-6.2,-13.2,-1.7,-1.5,-3.2,0.544,0.347,0.271,92.8,-21.5,21.8,0.186,20.9,72.9,0.505,0.416,70.63672,0.373
648,2046,College,team,41,7,41,200.0,62.246,23.319,52.661,0.508,6.828,20.78,0.329,16.488,31.877,0.517,8.78,12.902,0.681,8.66,23.439,32.099,11.878,4.171,2.172,16.367,15.807,-60.0,10.363,23.415,6.928,12.804,2.342,3.099,0.756,9.366,17.317,0.541,4.78,11.463,0.417,66.05,-4.5,-6.9,-11.5,-1.3,-1.9,-3.2,0.533,0.395,0.245,94.2,-17.3,21.9,0.167,28.2,76.6,0.488,0.403,66.56096,0.376
649,2044,College,team,41,9,41,200.61,58.488,22.537,53.024,0.476,5.438,17.78,0.306,17.097,35.244,0.485,7.977,12.611,0.633,7.95,24.391,32.341,8.39,3.17,2.512,16.538,15.633,-87.561,10.14,24.732,2.806,12.172,1.829,2.83,0.646,10.465,20.535,0.51,4.732,11.878,0.398,67.161,-10.3,-7.3,-17.6,-8.1,-5.8,-13.9,0.499,0.335,0.238,87.1,-25.3,22.0,0.15,25.0,75.0,,,67.66528,0.423
649,2045,College,team,41,19,42,200.0,68.048,25.643,55.381,0.517,5.954,17.927,0.332,19.691,37.451,0.526,10.809,18.095,0.597,7.953,25.832,33.785,10.022,6.81,3.667,14.093,15.523,-4.165,9.873,28.714,3.905,14.808,2.357,3.452,0.683,11.999,21.311,0.563,5.332,12.69,0.42,69.486,-3.0,1.6,-1.4,-1.3,-0.1,-1.4,0.537,0.324,0.327,97.9,-0.9,18.2,0.195,24.1,77.1,0.466,0.461,70.2066,0.422
649,2046,College,team,41,36,45,201.11,73.98,27.778,57.4,0.537,6.111,17.223,0.355,21.667,40.178,0.539,12.311,19.023,0.647,8.779,24.977,33.756,11.003,8.711,3.179,10.845,14.932,65.333,8.955,33.779,3.822,15.469,2.535,3.624,0.7,14.356,25.199,0.57,4.777,11.356,0.421,67.84,3.7,7.3,11.0,0.6,1.5,2.1,0.562,0.3,0.331,109.1,19.6,14.2,0.214,26.9,77.5,0.476,0.565,68.59704,0.457
650,2044,College,team,10,38,47,200.532,86.063,32.041,59.065,0.589,5.511,15.191,0.363,26.531,43.872,0.605,16.468,21.039,0.783,6.766,25.511,32.277,17.957,10.403,4.383,11.509,13.341,95.534,7.531,42.045,8.874,16.256,4.17,5.17,0.807,16.851,25.915,0.65,5.512,12.788,0.431,73.067,8.4,9.3,17.7,6.2,6.9,13.1,0.63,0.257,0.356,117.8,26.1,14.4,0.279,23.7,80.3,,,73.90672,0.489
650,2045,College,team,5,33,43,200.0,82.603,30.302,60.953,0.557,7.327,19.65,0.373,22.977,41.303,0.556,14.673,19.348,0.758,8.279,25.046,33.325,16.209,10.023,3.443,12.35,13.533,70.35,9.011,35.163,7.815,16.071,3.022,4.068,0.743,14.535,24.35,0.597,5.394,12.884,0.419,73.539,5.7,7.6,13.3,1.4,1.9,3.3,0.595,0.322,0.317,112.3,19.0,15.1,0.241,25.7,83.0,0.499,0.571,74.31104,0.426
650,2046,College,team,2,25,42,201.191,79.239,28.905,59.618,0.559,8.833,23.693,0.373,20.07,35.928,0.559,12.596,16.453,0.766,8.262,28.143,36.405,15.287,6.047,4.097,16.26,16.023,18.811,10.071,31.954,7.094,14.907,2.405,3.239,0.743,13.572,23.192,0.585,4.095,9.499,0.431,74.866,0.8,-0.2,0.6,1.4,1.1,2.5,0.593,0.397,0.276,105.8,5.3,19.6,0.211,25.7,82.5,0.577,0.575,75.51344,0.403
651,2044,College,team,40,23,41,200.0,79.121,29.267,60.83,0.54,7.194,20.244,0.355,22.072,40.586,0.544,13.392,18.025,0.743,8.511,26.441,34.952,14.415,4.855,3.072,13.706,16.147,15.002,9.695,32.78,5.829,16.584,2.34,3.342,0.7,14.023,25.051,0.56,5.683,12.195,0.466,73.955,3.0,-1.6,1.4,1.7,-1.7,0.0,0.575,0.333,0.296,107.0,4.4,16.6,0.22,25.7,72.9,,,74.677,0.414
651,2045,College,team,40,26,43,200.581,77.371,29.069,60.675,0.533,6.58,18.999,0.346,22.488,41.676,0.54,12.651,17.417,0.726,8.625,26.235,34.86,12.975,5.395,2.604,11.837,15.023,19.069,9.129,35.58,4.86,14.906,2.535,3.558,0.712,15.232,27.302,0.558,4.697,10.814,0.434,71.551,2.5,-0.1,2.4,0.5,-0.1,0.4,0.566,0.313,0.287,108.1,5.7,14.8,0.209,25.8,74.7,0.494,0.522,72.24716,0.46
651,2046,College,team,40,14,41,200.0,65.05,24.611,53.976,0.487,3.39,10.514,0.322,21.219,43.462,0.488,12.439,18.488,0.673,6.438,25.027,31.465,11.146,6.048,1.636,15.269,16.268,-38.17,8.231,30.781,6.513,16.169,3.636,5.342,0.681,11.755,22.415,0.524,5.829,15.708,0.371,70.943,-5.0,-1.4,-6.4,-1.5,-0.6,-2.1,0.524,0.195,0.343,91.7,-11.0,19.7,0.23,20.3,75.9,0.484,0.445,71.68124,0.473
652,2044,College,team,40,30,44,200.568,86.386,31.637,65.909,0.532,6.885,19.204,0.359,24.751,46.706,0.53,16.226,22.43,0.723,10.479,28.885,39.364,14.842,6.863,4.34,12.295,17.385,49.205,8.873,37.818,9.432,17.727,4.524,6.955,0.65,14.387,25.703,0.56,5.842,14.046,0.416,77.599,5.8,1.1,6.9,3.8,0.3,4.1,0.57,0.291,0.34,111.3,12.4,14.0,0.246,28.7,76.8,,,78.4914,0.438
652,2045,College,team,40,22,41,200.61,72.659,27.731,58.462,0.513,4.537,14.39,0.315,23.195,44.072,0.526,12.66,17.683,0.716,7.805,26.682,34.487,16.121,7.903,3.781,13.34,15.196,25.611,8.061,34.926,6.44,15.464,3.538,4.976,0.711,13.927,23.999,0.58,5.733,15.097,0.38,71.78,1.2,5.3,6.5,0.1,1.1,1.2,0.548,0.246,0.302,101.2,7.4,16.8,0.217,24.2,77.0,0.484,0.495,72.48484,0.481
652,2046,College,team,40,10,41,201.829,64.415,23.584,54.732,0.504,7.975,23.196,0.344,15.609,31.536,0.495,9.267,13.075,0.709,8.854,24.17,33.024,11.734,3.829,2.682,15.66,15.268,-46.34,11.934,20.293,5.145,12.878,2.173,2.902,0.749,7.953,15.634,0.509,5.464,13.0,0.42,67.286,-4.1,-5.1,-9.1,-1.2,-1.5,-2.7,0.532,0.424,0.239,95.7,-12.8,20.6,0.169,27.3,75.9,0.488,0.424,67.814,0.315
653,2044,College,team,41,30,43,200.581,81.162,30.395,61.001,0.556,7.0,20.162,0.347,23.394,40.838,0.573,13.371,18.327,0.73,9.232,27.234,36.466,13.209,5.93,3.071,12.139,14.652,62.209,8.751,37.859,7.419,15.513,2.79,3.674,0.759,16.094,26.697,0.603,4.463,10.467,0.426,71.968,4.9,2.9,7.7,3.1,1.6,4.7,0.588,0.331,0.3,112.8,16.9,14.9,0.219,28.8,79.2,,,72.70496,0.466
653,2045,College,team,41,19,42,200.0,73.714,27.975,59.309,0.532,7.192,20.714,0.347,20.785,38.595,0.539,10.571,15.953,0.663,9.523,26.288,35.811,14.357,3.785,3.38,14.499,15.834,-20.477,9.403,33.048,5.311,13.999,2.333,3.166,0.737,14.143,25.143,0.563,4.262,10.284,0.414,71.296,0.6,-4.8,-4.2,-0.2,-1.5,-1.7,0.556,0.349,0.269,103.4,-5.2,17.9,0.178,28.3,75.3,0.479,0.477,71.94244,0.448
653,2046,College,team,41,26,42,200.0,69.167,25.786,53.904,0.525,5.072,14.475,0.35,20.714,39.428,0.525,12.525,18.668,0.671,8.475,27.286,35.761,10.666,4.191,3.358,14.689,15.975,14.644,8.87,31.714,6.833,16.5,3.546,5.024,0.706,12.309,21.882,0.563,4.855,12.525,0.388,68.337,0.4,-0.2,0.2,-0.7,-0.8,-1.5,0.557,0.269,0.346,101.2,4.7,19.1,0.232,27.8,76.6,0.447,0.497,69.07864,0.459
654,2044,College,team,41,16,41,200.0,74.609,27.733,62.268,0.502,7.074,20.978,0.337,20.66,41.293,0.5,12.075,17.756,0.68,9.293,25.804,35.097,14.244,6.535,3.194,14.072,15.904,-17.561,10.094,30.0,6.657,15.586,3.244,4.608,0.704,11.732,22.683,0.517,5.657,14.001,0.404,74.862,-0.5,-1.0,-1.5,-0.9,-1.2,-2.1,0.532,0.337,0.285,99.7,-5.1,16.7,0.194,25.6,75.2,,,75.56988,0.402
654,2045,College,team,41,17,42,201.19,80.928,30.239,65.667,0.515,7.143,20.716,0.345,23.096,44.952,0.514,13.308,18.62,0.715,10.096,26.143,36.239,15.666,6.38,1.739,13.976,15.808,-26.192,9.764,34.475,7.335,15.642,3.165,4.904,0.645,14.072,25.309,0.556,5.857,14.738,0.397,77.738,1.4,-3.4,-1.9,0.3,-0.9,-0.6,0.548,0.315,0.284,104.1,-7.1,15.9,0.203,27.1,75.2,0.498,0.477,78.4846,0.426
654,2046,College,team,41,28,43,200.581,76.302,28.443,60.302,0.519,5.673,17.139,0.331,22.766,43.163,0.527,13.745,19.722,0.697,8.77,26.136,34.906,13.187,6.835,2.908,11.232,15.303,36.629,8.832,33.909,6.396,16.512,3.024,4.465,0.677,13.93,24.7,0.564,5.814,13.999,0.415,71.446,3.7,3.3,7.1,0.5,0.4,0.9,0.553,0.284,0.327,106.8,10.9,14.0,0.228,25.8,75.2,0.472,0.523,72.23056,0.444
655,2044,College,team,22,20,41,201.219,76.831,29.099,61.903,0.527,7.072,20.39,0.347,22.023,41.512,0.531,11.562,17.194,0.672,8.537,27.267,35.804,12.999,5.22,3.756,14.707,15.39,-19.389,9.468,34.34,8.342,15.659,1.929,2.756,0.7,15.244,27.144,0.562,4.854,11.611,0.418,75.638,-1.0,-1.9,-2.9,-0.9,-1.6,-2.5,0.553,0.329,0.278,101.6,-5.0,17.5,0.187,24.7,75.5,,,76.32612,0.447
655,2045,College,team,22,16,42,200.595,68.809,25.404,54.025,0.535,6.978,19.332,0.361,18.43,34.691,0.531,11.022,17.002,0.648,7.475,26.479,33.954,11.953,5.094,3.523,18.428,15.404,-34.284,10.497,26.762,8.095,15.475,2.428,3.191,0.761,10.953,19.786,0.554,5.046,11.716,0.431,72.463,-4.6,-1.7,-6.3,-1.0,-0.2,-1.2,0.559,0.358,0.315,95.0,-9.4,23.1,0.204,24.1,76.7,0.512,0.474,73.13896,0.389
655,2046,College,team,44,34,45,200.0,80.822,29.534,58.756,0.565,7.29,19.022,0.383,22.245,39.733,0.56,14.467,20.377,0.71,8.11,24.799,32.909,12.69,7.4,3.51,10.602,14.756,65.112,9.449,34.534,6.6,16.422,3.224,4.464,0.722,14.0,23.913,0.585,4.977,11.356,0.438,70.206,6.6,3.2,9.8,1.1,0.3,1.4,0.597,0.324,0.347,115.1,18.2,13.5,0.246,25.8,78.2,0.466,0.54,71.02896,0.427
656,2044,College,team,41,33,45,200.555,73.888,27.047,56.957,0.53,6.31,19.532,0.323,20.733,37.423,0.554,13.489,18.667,0.723,8.289,26.333,34.622,15.222,7.467,3.688,11.954,12.736,57.557,9.103,31.776,4.488,15.69,1.509,2.667,0.566,14.356,23.334,0.615,4.842,11.421,0.424,68.839,4.7,8.3,13.0,2.9,5.6,8.5,0.567,0.343,0.328,107.3,16.8,15.5,0.237,26.3,78.7,,,69.58216,0.43
656,2045,College,team,20,33,45,200.0,76.201,27.954,58.846,0.54,7.645,20.824,0.367,20.311,38.02,0.534,12.645,17.356,0.729,8.089,24.998,33.087,14.421,8.553,3.69,12.199,14.201,48.001,9.885,31.289,5.623,15.156,2.267,3.556,0.638,13.355,23.378,0.571,4.666,11.089,0.421,70.593,3.3,5.9,9.2,0.8,1.4,2.2,0.573,0.354,0.295,107.9,13.4,15.5,0.215,24.9,78.7,0.495,0.56,71.28688,0.411
656,2046,College,team,10,3,41,200.0,55.633,21.145,54.098,0.442,5.513,19.44,0.284,15.635,34.66,0.451,7.83,13.0,0.602,7.194,22.197,29.391,10.805,5.244,3.098,17.073,16.608,-131.953,10.973,20.001,4.123,12.71,1.999,3.245,0.616,7.902,15.952,0.495,5.634,15.462,0.364,69.695,-12.4,-8.3,-20.7,-2.0,-1.0,-3.0,0.465,0.359,0.24,79.8,-37.7,22.2,0.145,20.8,71.7,0.574,0.451,70.217,0.36
657,2044,College,team,40,17,41,201.218,75.683,27.292,60.804,0.507,7.048,21.22,0.332,20.243,39.586,0.511,14.048,21.659,0.649,8.22,25.876,34.096,10.391,6.659,3.928,12.439,16.515,-4.635,10.076,29.268,6.9,17.489,4.463,6.392,0.698,10.146,18.635,0.544,5.609,14.561,0.385,74.561,-0.1,-0.7,-0.9,-0.2,-0.7,-0.9,0.538,0.349,0.356,101.5,-0.9,15.0,0.231,22.6,76.3,,,75.41932,0.387
657,2045,College,team,40,30,42,200.595,85.952,31.047,64.762,0.541,8.001,22.382,0.357,23.045,42.381,0.544,15.858,24.142,0.657,10.501,27.857,38.358,9.522,8.405,3.713,12.285,16.097,65.714,9.824,33.81,10.166,18.882,5.831,7.522,0.775,11.071,20.356,0.544,6.142,14.5,0.424,77.169,4.4,4.3,8.7,0.6,0.6,1.2,0.57,0.346,0.373,111.4,16.2,14.0,0.245,28.3,79.2,0.466,0.535,78.13416,0.393
657,2046,College,team,20,15,41,203.051,76.245,28.242,60.803,0.515,6.097,17.781,0.343,22.146,43.022,0.515,13.658,20.756,0.658,9.122,26.585,35.707,11.487,6.341,2.951,14.438,15.414,-20.366,9.227,33.122,9.292,16.611,4.414,5.758,0.767,12.073,22.17,0.545,5.584,15.098,0.37,75.254,-0.6,-1.2,-1.9,0.0,-0.1,-0.1,0.545,0.292,0.341,101.3,-4.7,17.1,0.225,25.7,78.2,0.512,0.472,76.08188,0.434
658,2044,College,team,42,15,41,201.219,67.416,24.999,55.121,0.5,5.072,14.733,0.344,19.926,40.39,0.493,12.341,18.22,0.677,8.487,21.514,30.001,10.78,6.511,1.464,14.22,15.951,-40.244,9.059,29.903,6.756,16.099,3.17,4.315,0.735,11.756,23.488,0.501,4.978,12.584,0.396,68.871,-1.2,-4.1,-5.2,-1.4,-3.6,-5.0,0.534,0.267,0.331,97.9,-10.9,18.4,0.224,26.0,73.1,,,69.5996,0.444
658,2045,College,team,42,18,41,200.0,75.463,28.049,58.83,0.521,5.146,15.244,0.338,22.902,43.584,0.525,14.22,20.632,0.689,7.489,24.926,32.415,11.683,7.242,1.756,14.562,16.05,-12.438,8.751,34.683,9.219,16.684,3.853,5.023,0.767,13.462,25.098,0.536,5.562,13.461,0.413,74.973,-1.4,-1.3,-2.7,-1.0,-1.0,-2.0,0.556,0.259,0.351,100.7,-3.9,17.7,0.242,22.3,77.6,0.458,0.453,75.80636,0.46
658,2046,College,team,42,21,41,200.609,75.998,27.975,59.953,0.525,6.975,20.341,0.343,21.001,39.608,0.53,13.072,19.147,0.683,8.22,22.877,31.097,11.34,7.391,2.024,13.415,15.195,-1.462,9.8,32.391,7.61,15.927,2.732,3.656,0.747,13.463,24.389,0.552,4.805,11.562,0.416,73.576,-0.3,-0.3,-0.6,-0.1,-0.1,-0.2,0.556,0.339,0.319,103.3,-1.2,16.4,0.218,23.9,73.2,0.497,0.502,74.33856,0.426
659,2044,College,team,42,33,44,200.0,83.774,30.66,63.59,0.539,7.204,19.705,0.366,23.455,43.885,0.534,15.249,21.364,0.714,8.953,28.389,37.342,14.296,8.545,3.499,11.158,16.635,73.296,9.311,34.774,8.274,16.796,4.09,5.796,0.706,13.25,24.568,0.539,6.069,13.523,0.449,75.2,5.1,5.6,10.7,2.9,3.3,6.2,0.574,0.31,0.336,111.4,20.2,13.3,0.24,25.6,79.8,,,76.04972,0.415
659,2045,College,team,42,34,44,200.0,86.227,31.387,64.319,0.546,7.498,21.636,0.347,23.887,42.684,0.56,15.955,20.611,0.774,10.068,26.727,36.795,15.432,9.41,3.046,11.454,15.5,87.386,9.294,35.501,9.593,17.067,3.909,5.203,0.751,13.838,23.909,0.579,6.137,13.567,0.452,74.762,7.8,6.8,14.6,1.3,1.1,2.4,0.587,0.336,0.32,115.3,23.7,13.5,0.248,29.0,78.6,0.458,0.539,75.59828,0.412
659,2046,College,team,21,24,44,200.0,85.592,31.364,65.795,0.53,7.067,20.431,0.346,24.296,45.363,0.536,15.797,21.681,0.729,9.001,27.386,36.387,14.385,8.432,2.931,12.366,17.296,26.476,9.183,36.545,7.158,17.498,4.385,5.908,0.742,13.885,24.546,0.566,6.023,14.91,0.404,78.712,3.6,0.7,4.3,1.4,0.7,2.1,0.568,0.311,0.33,108.7,6.9,14.1,0.24,24.6,77.6,0.532,0.539,79.56688,0.427
660,2044,College,team,22,18,41,200.61,77.489,28.854,61.268,0.517,5.583,17.048,0.327,23.268,44.221,0.526,14.196,19.539,0.727,8.025,28.607,36.632,14.22,5.586,3.489,13.56,14.659,0.246,8.693,34.389,6.34,16.293,2.731,3.731,0.732,14.441,25.828,0.559,6.074,14.659,0.414,75.393,0.6,0.9,1.5,0.7,0.9,1.6,0.555,0.278,0.319,102.8,0.6,16.3,0.232,23.3,77.5,,,76.18172,0.444
660,2045,College,team,45,29,41,200.61,82.124,30.124,62.829,0.542,7.876,23.538,0.335,22.243,39.293,0.566,14.001,19.489,0.718,8.926,27.829,36.755,15.855,6.951,2.804,11.951,13.827,46.098,8.755,38.001,6.072,15.683,2.317,3.075,0.753,16.66,28.024,0.594,3.246,8.193,0.396,74.433,4.6,4.8,9.4,0.8,0.8,1.6,0.575,0.375,0.31,110.3,13.2,14.3,0.223,26.0,76.8,0.476,0.532,75.20872,0.463
660,2046,College,team,22,5,41,200.0,63.537,23.244,54.049,0.49,6.462,19.731,0.328,16.781,34.318,0.489,10.585,16.561,0.639,5.928,22.803,28.731,10.39,3.805,2.61,16.368,16.024,-108.78,10.546,24.048,4.537,14.417,1.633,2.169,0.753,10.391,20.415,0.509,4.757,11.733,0.405,71.776,-8.7,-9.0,-17.7,-1.7,-1.8,-3.5,0.518,0.365,0.306,88.5,-30.4,21.1,0.196,18.0,68.5,0.532,0.419,72.43828,0.378
661,2044,College,team,43,11,41,201.219,71.536,26.511,57.925,0.495,4.341,12.876,0.337,22.171,45.047,0.492,14.172,20.682,0.685,6.341,23.367,29.708,13.172,7.023,2.464,13.416,16.389,-40.732,8.615,31.758,5.536,17.56,2.952,4.438,0.665,12.926,24.513,0.527,6.292,16.099,0.391,74.101,-1.5,-2.1,-3.6,-1.3,-1.8,-3.1,0.534,0.222,0.357,96.5,-11.2,16.7,0.245,18.6,69.9,,,74.92736,0.444
661,2045,College,team,43,15,42,200.595,76.023,28.93,61.025,0.504,3.643,10.811,0.337,25.286,50.213,0.504,14.525,21.142,0.687,7.523,26.406,33.929,14.382,6.069,2.475,12.786,16.524,-25.002,7.562,37.807,6.049,16.762,3.262,4.667,0.699,15.572,29.453,0.529,6.379,16.097,0.396,75.589,0.2,-1.7,-1.5,-0.3,-0.8,-1.1,0.54,0.177,0.346,100.6,-6.3,15.4,0.238,21.6,70.0,0.477,0.443,76.43616,0.497
661,2046,College,team,43,15,41,200.0,71.073,26.731,56.342,0.515,4.562,12.561,0.363,22.17,43.78,0.506,13.048,18.734,0.696,6.514,23.779,30.293,11.999,5.61,3.318,13.878,15.684,-35.977,8.322,34.389,6.39,15.781,3.341,4.729,0.706,13.855,26.512,0.523,4.976,12.538,0.397,71.957,-2.2,-3.4,-5.6,-0.4,-0.7,-1.1,0.55,0.223,0.333,98.8,-10.1,17.7,0.232,20.6,70.9,0.509,0.471,72.69832,0.484
662,2044,College,team,14,11,41,200.0,69.755,25.61,58.391,0.494,6.439,18.999,0.339,19.17,39.39,0.487,12.098,17.366,0.697,7.389,25.513,32.902,9.705,5.758,3.024,15.731,15.488,-63.415,9.857,28.781,5.831,15.389,2.66,3.877,0.686,11.732,22.657,0.518,4.78,12.855,0.372,74.372,-6.1,-3.5,-9.6,-4.4,-2.5,-6.9,0.528,0.325,0.297,93.8,-17.1,19.2,0.207,21.6,75.5,,,75.06868,0.413
662,2045,College,team,29,13,41,200.0,74.292,27.512,58.807,0.521,6.244,18.147,0.344,21.268,40.658,0.523,13.025,18.659,0.698,7.682,27.245,34.927,12.074,5.292,3.391,16.463,15.879,-46.586,9.138,32.587,7.611,15.952,2.707,3.413,0.793,13.586,24.758,0.549,4.977,12.489,0.399,75.791,-3.3,-3.2,-6.5,-0.4,-0.4,-0.8,0.554,0.309,0.317,98.0,-12.3,19.7,0.221,22.9,73.9,0.528,0.467,76.54432,0.439
